yarn_tensile_strength,yarn_elongation_at_break,yarn_hairiness_index,twist_per_meter,yarn_linear_density_dtex,loom_rpm,loom_tension_variation,ambient_relative_humidity,ambient_temperature_c,weft_insertion_rate,defect_class,defect_name
26.3,14.99,6.76,290.0,1908.2,653.5,44.34,60.3,23.7,515.5,3,BORDER_SEWING_DEFECT
20.89,21.02,5.2,411.2,2754.2,671.7,32.4,58.5,25.7,666.0,2,JACQUARD_PATTERN_SHIFT
16.51,7.33,4.33,402.2,2169.2,647.1,56.93,51.1,31.3,502.8,0,YARN_BREAKAGE
23.36,15.32,5.16,363.5,2536.4,734.6,24.67,66.6,23.7,663.4,2,JACQUARD_PATTERN_SHIFT
19.16,20.74,6.34,451.8,2840.3,680.8,36.18,60.1,21.5,590.7,2,JACQUARD_PATTERN_SHIFT
11.3,8.55,4.19,417.4,2195.9,558.9,37.95,60.8,25.6,590.6,0,YARN_BREAKAGE
20.79,19.65,3.11,395.7,2398.6,724.7,29.68,45.2,23.9,639.4,2,JACQUARD_PATTERN_SHIFT
31.22,13.66,3.77,333.9,2736.4,713.9,21.27,61.5,22.8,653.2,2,JACQUARD_PATTERN_SHIFT
11.16,10.41,3.85,378.1,1791.6,581.4,39.25,61.1,26.1,466.8,0,YARN_BREAKAGE
22.18,12.81,2.51,470.4,2462.8,771.6,38.66,49.6,20.5,641.6,2,JACQUARD_PATTERN_SHIFT
29.05,12.74,5.43,483.7,2587.9,707.3,30.27,66.5,24.0,647.6,2,JACQUARD_PATTERN_SHIFT
28.71,11.96,3.99,305.6,1964.0,550.8,43.8,59.6,23.4,524.7,3,BORDER_SEWING_DEFECT
21.89,13.43,5.66,390.0,2613.5,689.7,26.05,59.7,25.3,624.5,2,JACQUARD_PATTERN_SHIFT
31.09,16.2,5.6,266.7,1888.4,636.3,43.79,69.4,17.9,459.8,3,BORDER_SEWING_DEFECT
30.63,20.68,11.41,445.6,2112.3,545.4,15.37,40.1,34.8,454.7,1,OIL_STAIN
15.65,8.03,6.32,383.4,2423.2,671.9,46.62,59.7,28.0,495.3,0,YARN_BREAKAGE
29.8,18.79,8.01,321.5,1744.0,574.0,45.0,64.3,26.8,528.3,3,BORDER_SEWING_DEFECT
26.48,16.48,7.2,372.7,2093.5,687.6,17.78,37.3,38.6,551.1,1,OIL_STAIN
21.9,18.51,3.95,459.2,2751.5,671.9,21.21,58.8,24.0,704.8,2,JACQUARD_PATTERN_SHIFT
11.77,9.76,3.08,464.1,2019.6,579.6,55.96,47.4,18.3,558.8,0,YARN_BREAKAGE
23.01,21.75,7.26,390.3,2107.4,598.7,28.88,40.3,30.5,524.7,1,OIL_STAIN
25.01,20.57,4.61,386.6,2602.8,690.5,19.72,63.2,24.3,637.4,2,JACQUARD_PATTERN_SHIFT
26.18,13.4,2.77,301.4,2037.2,632.7,35.84,49.2,26.3,517.2,3,BORDER_SEWING_DEFECT
14.86,10.84,5.59,434.1,2420.0,674.1,41.42,57.2,25.8,659.5,0,YARN_BREAKAGE
12.32,8.98,6.2,458.6,2339.4,562.8,53.08,53.2,21.9,509.8,0,YARN_BREAKAGE
25.46,15.8,7.32,401.9,2394.7,761.9,26.06,59.8,26.6,665.7,2,JACQUARD_PATTERN_SHIFT
15.23,6.13,5.95,447.8,2332.5,599.1,49.23,60.3,22.3,552.4,0,YARN_BREAKAGE
15.9,7.44,3.3,408.3,2116.3,650.7,52.37,58.7,27.4,491.6,0,YARN_BREAKAGE
15.88,5.89,5.27,329.0,2472.7,663.7,47.06,55.8,25.5,503.2,0,YARN_BREAKAGE
14.4,6.96,1.5,373.7,2259.1,651.3,51.05,62.9,24.2,555.3,0,YARN_BREAKAGE
23.73,16.85,4.17,310.2,1687.0,643.9,41.35,55.1,29.9,589.0,3,BORDER_SEWING_DEFECT
13.14,7.85,5.99,353.4,2299.1,613.3,43.14,48.3,28.2,509.1,0,YARN_BREAKAGE
21.69,13.04,5.58,288.6,1873.5,629.6,39.7,53.6,25.3,576.8,3,BORDER_SEWING_DEFECT
14.56,8.18,4.47,410.9,1863.3,605.5,40.02,66.1,18.1,467.7,0,YARN_BREAKAGE
17.02,10.39,6.55,318.9,2361.8,657.5,49.21,60.3,23.6,556.6,0,YARN_BREAKAGE
16.66,9.88,3.28,482.5,2210.6,631.1,52.39,67.3,25.3,577.5,0,YARN_BREAKAGE
27.37,12.8,10.51,381.0,2337.1,548.4,25.5,47.0,31.6,569.3,1,OIL_STAIN
10.94,7.72,4.52,407.2,2353.8,681.6,39.92,52.7,21.2,559.6,0,YARN_BREAKAGE
18.33,17.95,4.05,267.5,1973.6,568.2,35.79,71.7,22.9,547.6,3,BORDER_SEWING_DEFECT
29.05,10.43,2.19,381.5,2582.3,763.5,33.78,53.1,20.9,616.8,2,JACQUARD_PATTERN_SHIFT
17.25,8.55,4.52,378.3,2017.9,557.4,43.78,57.8,26.1,479.0,0,YARN_BREAKAGE
22.83,14.35,5.87,262.6,2014.2,630.8,45.96,49.2,16.0,552.3,3,BORDER_SEWING_DEFECT
14.25,7.29,4.33,337.0,2328.4,623.2,49.72,42.3,30.2,602.1,0,YARN_BREAKAGE
24.35,21.86,6.62,284.0,1938.5,629.4,38.07,50.6,25.3,572.0,3,BORDER_SEWING_DEFECT
15.36,8.1,5.86,408.9,2259.4,601.2,39.4,56.4,24.8,534.3,0,YARN_BREAKAGE
11.81,10.21,3.96,429.5,2062.5,543.0,54.41,60.6,24.8,502.0,0,YARN_BREAKAGE
25.59,10.87,7.67,400.5,1891.2,572.4,32.55,34.8,29.6,485.5,1,OIL_STAIN
24.53,15.67,1.5,284.0,2034.8,639.1,44.27,53.4,27.5,510.1,3,BORDER_SEWING_DEFECT
15.48,10.96,2.08,487.7,2306.8,673.3,43.65,62.9,25.6,495.6,0,YARN_BREAKAGE
17.12,5.23,4.41,400.9,2226.1,588.8,57.79,64.1,26.0,480.4,0,YARN_BREAKAGE
26.91,19.96,4.81,290.3,2043.6,623.6,43.27,61.0,26.0,482.5,3,BORDER_SEWING_DEFECT
14.57,9.96,3.9,440.8,2186.2,590.4,41.9,57.3,28.2,488.3,0,YARN_BREAKAGE
25.58,13.53,9.81,553.7,2046.3,601.2,17.66,32.9,36.9,551.3,1,OIL_STAIN
11.35,9.56,6.42,442.7,2540.6,554.1,40.75,59.6,24.3,473.4,0,YARN_BREAKAGE
13.01,6.3,5.38,347.2,2448.5,578.2,52.04,53.0,18.5,508.9,0,YARN_BREAKAGE
13.15,5.72,5.87,352.3,2058.2,583.8,52.0,62.2,29.2,564.3,0,YARN_BREAKAGE
24.91,20.69,4.97,339.3,1985.8,712.5,36.77,59.5,28.5,445.6,3,BORDER_SEWING_DEFECT
29.59,15.23,10.54,399.0,2192.8,642.1,20.45,36.0,33.2,487.5,1,OIL_STAIN
22.56,18.11,4.44,313.0,1896.2,631.7,33.18,54.5,29.4,575.2,3,BORDER_SEWING_DEFECT
33.48,13.6,4.86,323.9,1983.2,664.5,43.21,50.8,25.3,557.1,3,BORDER_SEWING_DEFECT
20.97,15.1,8.12,385.9,2385.9,681.7,35.06,44.0,38.6,650.2,1,OIL_STAIN
11.77,7.35,5.33,434.1,2244.5,520.3,40.72,65.8,22.9,521.6,0,YARN_BREAKAGE
25.21,9.18,3.22,315.0,1969.7,613.0,45.0,58.3,26.7,517.8,3,BORDER_SEWING_DEFECT
12.14,7.31,6.32,363.8,1929.9,659.3,43.83,56.9,16.0,557.5,0,YARN_BREAKAGE
15.8,9.44,4.99,371.8,1928.7,577.4,48.66,60.2,18.2,428.0,0,YARN_BREAKAGE
18.81,13.75,8.3,421.7,2451.5,642.9,22.8,45.1,29.7,571.3,1,OIL_STAIN
24.51,19.55,5.98,389.2,2479.2,716.5,40.41,64.5,18.8,603.6,2,JACQUARD_PATTERN_SHIFT
14.8,9.5,2.19,388.3,2414.0,625.0,48.9,61.4,26.0,519.5,0,YARN_BREAKAGE
12.14,5.93,4.43,390.8,2126.4,682.5,54.21,49.7,25.2,532.7,0,YARN_BREAKAGE
25.29,13.49,5.56,317.6,1961.2,651.4,40.33,44.9,23.4,460.6,3,BORDER_SEWING_DEFECT
20.85,14.89,4.14,480.3,2514.6,663.1,29.27,51.7,23.0,673.5,2,JACQUARD_PATTERN_SHIFT
33.09,19.46,7.85,317.3,1729.6,583.9,36.27,54.0,24.3,549.7,3,BORDER_SEWING_DEFECT
23.69,12.35,4.11,535.9,2506.4,756.3,22.46,43.7,22.6,652.2,2,JACQUARD_PATTERN_SHIFT
21.72,18.17,4.08,354.3,2477.9,771.5,20.41,67.3,26.1,683.7,2,JACQUARD_PATTERN_SHIFT
10.86,10.58,4.67,350.0,1920.4,590.5,51.84,57.4,26.3,560.0,0,YARN_BREAKAGE
21.58,11.51,5.14,349.9,2721.8,747.7,34.39,60.1,18.9,621.2,2,JACQUARD_PATTERN_SHIFT
24.11,15.64,7.9,488.1,2231.1,701.0,28.3,45.0,37.8,562.9,1,OIL_STAIN
15.05,8.78,5.8,397.6,2130.1,589.5,51.07,67.3,19.8,466.9,0,YARN_BREAKAGE
19.77,14.87,4.5,440.4,2549.3,660.2,24.37,60.7,27.9,634.6,2,JACQUARD_PATTERN_SHIFT
28.37,16.71,3.17,294.9,1831.2,573.5,39.25,58.7,32.1,475.5,3,BORDER_SEWING_DEFECT
26.72,11.84,3.65,366.5,2468.2,723.7,32.55,60.8,19.3,696.5,2,JACQUARD_PATTERN_SHIFT
19.11,13.87,7.67,286.8,1752.8,550.0,32.11,61.9,27.2,531.9,3,BORDER_SEWING_DEFECT
14.43,9.0,4.48,442.9,2478.8,619.2,46.15,50.3,26.6,423.4,0,YARN_BREAKAGE
20.57,17.43,6.87,418.7,2220.5,633.0,22.06,40.7,37.7,522.6,1,OIL_STAIN
16.17,12.23,4.62,414.9,2676.7,779.9,27.59,70.9,25.9,675.0,2,JACQUARD_PATTERN_SHIFT
20.74,13.63,8.63,460.0,2592.5,628.0,20.31,45.8,37.4,415.9,1,OIL_STAIN
13.76,6.57,5.23,384.5,2205.7,573.2,56.14,50.6,20.3,498.3,0,YARN_BREAKAGE
13.74,10.56,6.01,435.5,1976.7,643.7,40.99,61.4,23.1,525.6,0,YARN_BREAKAGE
23.62,12.25,9.69,489.5,2555.3,624.5,20.56,32.3,34.8,532.3,1,OIL_STAIN
25.66,21.29,2.84,361.5,2443.2,747.7,20.27,49.6,25.1,708.5,2,JACQUARD_PATTERN_SHIFT
16.91,8.02,4.7,413.0,1869.2,655.2,57.04,56.6,20.4,553.9,0,YARN_BREAKAGE
14.94,18.79,9.69,397.6,1992.1,594.3,8.0,32.7,30.5,491.8,1,OIL_STAIN
14.79,7.23,2.36,420.0,2353.8,549.2,39.78,51.4,27.7,498.0,0,YARN_BREAKAGE
11.4,7.38,3.33,389.6,2167.2,640.5,54.87,57.4,31.2,609.8,0,YARN_BREAKAGE
26.85,20.22,5.45,324.4,1689.2,620.4,32.21,67.6,16.3,576.2,3,BORDER_SEWING_DEFECT
19.0,20.01,3.1,322.4,2039.1,702.5,40.68,55.6,25.4,539.9,3,BORDER_SEWING_DEFECT
23.04,8.99,3.15,341.2,2638.2,714.7,22.65,54.0,22.5,616.9,2,JACQUARD_PATTERN_SHIFT
21.62,12.3,6.89,423.3,2486.9,771.1,32.56,50.9,21.2,642.4,2,JACQUARD_PATTERN_SHIFT
26.82,17.06,2.44,447.2,2715.8,713.3,17.99,61.4,25.7,604.4,2,JACQUARD_PATTERN_SHIFT
29.73,19.47,2.66,475.7,2796.9,755.2,36.12,43.2,28.1,662.2,2,JACQUARD_PATTERN_SHIFT
14.68,4.76,7.59,499.6,2116.9,564.6,47.52,48.6,19.1,481.0,0,YARN_BREAKAGE
12.82,10.0,4.49,430.5,2344.8,680.5,49.45,55.4,27.8,569.7,0,YARN_BREAKAGE
13.92,5.28,5.94,465.5,2086.5,608.3,51.11,59.6,29.1,498.2,0,YARN_BREAKAGE
11.43,4.79,5.27,470.3,2308.0,676.1,46.79,64.7,29.7,486.3,0,YARN_BREAKAGE
12.07,8.65,3.81,424.6,2508.8,549.8,45.69,67.4,26.6,510.3,0,YARN_BREAKAGE
16.08,5.83,4.62,405.8,1919.0,610.8,57.59,64.1,22.0,558.2,0,YARN_BREAKAGE
15.76,10.11,6.83,328.1,1838.5,565.7,41.55,60.6,25.4,503.9,0,YARN_BREAKAGE
19.45,13.9,4.99,267.2,1908.9,604.7,38.56,61.3,24.3,480.7,3,BORDER_SEWING_DEFECT
15.85,14.64,6.57,472.0,2723.6,726.6,14.44,66.9,23.4,690.9,2,JACQUARD_PATTERN_SHIFT
26.83,17.68,10.44,409.5,2456.4,778.7,38.13,46.3,25.1,662.8,2,JACQUARD_PATTERN_SHIFT
15.34,18.83,8.23,433.8,2282.4,633.4,22.54,46.7,29.6,537.7,1,OIL_STAIN
13.76,5.61,7.28,417.1,1988.4,555.1,50.64,66.3,20.0,530.4,0,YARN_BREAKAGE
18.52,7.0,5.75,430.0,2195.8,653.6,34.5,64.5,24.6,480.3,0,YARN_BREAKAGE
12.05,8.03,4.45,461.9,2204.4,563.8,53.62,60.5,29.4,535.6,0,YARN_BREAKAGE
24.07,19.24,5.59,266.3,1876.3,612.0,32.6,58.4,26.0,496.3,3,BORDER_SEWING_DEFECT
30.46,20.99,4.8,310.0,1819.7,630.4,36.73,42.2,21.2,585.8,3,BORDER_SEWING_DEFECT
31.65,20.48,10.69,419.1,2293.0,634.4,18.45,38.1,30.3,610.3,1,OIL_STAIN
14.23,7.11,3.27,329.5,2289.1,624.4,40.4,53.4,27.0,544.5,0,YARN_BREAKAGE
16.53,10.33,4.48,396.5,2425.7,729.0,36.47,75.4,28.0,684.0,2,JACQUARD_PATTERN_SHIFT
11.8,8.98,4.87,362.1,2072.5,659.1,44.3,50.9,25.0,483.7,0,YARN_BREAKAGE
27.71,17.45,7.41,408.5,2349.2,563.2,36.69,33.3,33.7,515.6,1,OIL_STAIN
12.5,9.62,5.32,425.9,2158.9,557.3,56.77,54.4,27.2,518.3,0,YARN_BREAKAGE
25.73,15.8,4.35,300.6,1803.9,689.3,33.21,53.2,23.6,484.5,3,BORDER_SEWING_DEFECT
14.16,19.04,1.5,466.0,2622.1,710.0,26.45,51.0,25.1,705.1,2,JACQUARD_PATTERN_SHIFT
14.04,14.33,9.04,421.4,2097.7,576.1,32.62,36.4,32.9,602.7,1,OIL_STAIN
26.29,12.3,7.94,483.5,2368.4,650.5,31.65,43.2,31.9,534.6,1,OIL_STAIN
26.5,10.7,8.29,445.1,2343.2,642.9,24.92,47.2,31.7,491.9,1,OIL_STAIN
21.38,15.68,3.77,490.2,2494.7,679.6,36.34,58.7,16.0,609.3,2,JACQUARD_PATTERN_SHIFT
29.31,15.69,6.43,284.2,1941.2,619.1,41.63,54.7,27.9,413.7,3,BORDER_SEWING_DEFECT
21.64,20.81,6.65,416.7,2691.9,690.4,42.46,60.6,25.2,612.1,2,JACQUARD_PATTERN_SHIFT
31.14,14.31,1.66,287.4,1959.8,579.2,36.89,51.4,23.9,549.0,3,BORDER_SEWING_DEFECT
14.96,6.64,3.01,438.8,2267.9,594.5,40.32,56.9,28.2,574.1,0,YARN_BREAKAGE
14.67,8.51,3.79,387.0,2173.5,637.4,49.98,56.7,22.7,541.6,0,YARN_BREAKAGE
36.72,21.6,4.72,449.2,2404.8,747.7,33.2,63.8,21.3,686.9,2,JACQUARD_PATTERN_SHIFT
17.2,8.84,2.87,395.6,2092.0,566.8,49.18,55.2,21.3,565.2,0,YARN_BREAKAGE
32.32,9.56,1.5,309.9,1683.3,603.6,44.84,57.3,21.3,563.9,3,BORDER_SEWING_DEFECT
30.6,18.06,7.82,416.7,1933.5,593.1,8.1,38.1,36.3,549.9,1,OIL_STAIN
19.69,22.12,2.23,327.7,2034.7,612.8,35.54,67.5,28.7,537.3,3,BORDER_SEWING_DEFECT
10.87,12.19,2.43,461.2,2689.3,767.5,18.72,61.3,26.7,655.8,2,JACQUARD_PATTERN_SHIFT
19.55,13.43,7.3,452.9,1969.6,540.0,32.89,40.5,29.8,507.4,1,OIL_STAIN
26.59,12.45,11.5,433.8,1842.0,662.6,15.55,40.2,34.5,657.5,1,OIL_STAIN
24.89,17.36,4.7,533.1,2796.6,744.6,31.73,57.5,21.9,691.7,2,JACQUARD_PATTERN_SHIFT
30.71,11.3,4.11,297.8,1940.6,516.7,39.43,54.5,23.2,481.4,3,BORDER_SEWING_DEFECT
21.36,14.62,7.36,451.6,2452.0,549.5,25.95,38.5,30.7,502.9,1,OIL_STAIN
26.23,15.91,3.95,356.4,2418.1,697.9,21.88,73.7,29.4,621.6,2,JACQUARD_PATTERN_SHIFT
20.24,13.2,10.28,459.2,1949.0,621.7,25.84,34.5,34.7,500.6,1,OIL_STAIN
27.74,15.44,6.97,446.4,1819.6,625.0,32.24,33.9,37.9,550.8,1,OIL_STAIN
27.32,10.85,2.52,508.8,2831.9,717.0,25.5,51.2,21.0,611.5,2,JACQUARD_PATTERN_SHIFT
16.72,11.0,4.81,396.4,1950.8,727.0,52.49,57.6,27.8,614.9,0,YARN_BREAKAGE
11.94,8.03,5.85,368.8,1848.0,700.6,39.81,47.3,23.1,488.5,0,YARN_BREAKAGE
33.93,17.68,6.55,383.3,2409.5,725.7,26.15,57.8,24.4,630.2,2,JACQUARD_PATTERN_SHIFT
15.85,5.55,6.46,421.5,2363.5,648.9,57.64,60.9,28.4,470.4,0,YARN_BREAKAGE
17.66,11.57,9.61,473.7,2021.3,577.4,40.99,47.5,34.8,514.8,1,OIL_STAIN
10.6,8.1,6.56,407.5,2129.5,499.9,36.73,55.4,23.5,454.1,0,YARN_BREAKAGE
28.72,17.1,2.63,418.5,2568.7,752.2,21.27,58.7,27.6,705.5,2,JACQUARD_PATTERN_SHIFT
29.26,13.32,7.31,395.6,2400.4,667.2,28.41,34.2,32.0,598.9,1,OIL_STAIN
25.04,14.03,8.52,345.9,2519.2,764.2,29.98,51.0,29.9,604.8,2,JACQUARD_PATTERN_SHIFT
23.8,15.06,6.66,406.3,2608.7,747.8,34.03,59.3,26.3,664.4,2,JACQUARD_PATTERN_SHIFT
27.45,17.47,5.32,352.9,2416.7,723.9,26.33,63.4,23.1,701.3,2,JACQUARD_PATTERN_SHIFT
13.4,6.77,4.74,525.3,2002.6,509.4,43.09,73.3,19.7,514.1,0,YARN_BREAKAGE
24.06,13.5,5.37,345.6,2521.6,697.7,35.01,42.8,21.8,614.5,2,JACQUARD_PATTERN_SHIFT
16.97,16.41,11.41,493.9,2386.5,623.5,30.37,44.2,31.9,473.3,1,OIL_STAIN
23.08,13.88,9.5,507.4,2076.0,585.9,35.68,44.7,31.9,564.9,1,OIL_STAIN
11.67,9.24,6.35,421.3,2552.5,535.7,50.06,58.6,24.3,452.7,0,YARN_BREAKAGE
28.15,11.13,10.54,436.3,2145.6,587.3,17.79,46.7,31.1,666.8,1,OIL_STAIN
12.49,10.49,6.48,424.7,1656.8,609.8,38.18,59.0,26.9,469.6,0,YARN_BREAKAGE
28.09,16.28,4.6,432.5,2440.6,675.6,24.52,60.5,25.6,635.6,2,JACQUARD_PATTERN_SHIFT
23.02,12.65,8.59,487.4,2341.6,613.7,27.9,41.6,33.9,498.1,1,OIL_STAIN
16.32,4.82,1.5,419.7,2337.6,481.2,39.74,57.3,29.0,551.7,0,YARN_BREAKAGE
12.53,8.82,4.05,539.2,2367.8,656.3,49.73,50.1,19.7,496.6,0,YARN_BREAKAGE
12.41,9.53,2.68,433.9,1877.9,632.8,50.97,71.5,21.3,569.5,0,YARN_BREAKAGE
25.01,18.32,5.29,341.8,2734.7,733.8,27.25,61.9,25.5,707.0,2,JACQUARD_PATTERN_SHIFT
26.2,21.76,5.82,392.5,2448.4,661.6,30.83,67.0,29.7,670.7,2,JACQUARD_PATTERN_SHIFT
14.4,7.19,7.23,507.4,2326.9,548.0,42.71,62.1,32.0,530.2,0,YARN_BREAKAGE
23.31,16.86,8.87,448.9,2043.6,538.0,13.34,44.7,31.2,478.2,1,OIL_STAIN
13.46,6.22,6.34,465.2,2151.9,614.5,50.76,58.7,21.3,514.2,0,YARN_BREAKAGE
20.65,8.59,4.52,481.3,2789.3,725.9,19.82,54.2,26.7,691.3,2,JACQUARD_PATTERN_SHIFT
17.88,14.9,10.31,446.0,2223.4,635.8,22.21,40.0,37.9,586.4,1,OIL_STAIN
30.14,17.98,10.23,418.2,2251.7,567.0,40.44,42.9,37.8,502.0,1,OIL_STAIN
22.5,15.18,3.99,328.7,1810.3,640.8,43.02,62.8,23.7,551.6,3,BORDER_SEWING_DEFECT
17.0,8.21,5.01,385.2,1975.2,611.4,55.86,66.9,25.7,571.2,0,YARN_BREAKAGE
37.11,6.16,8.31,361.5,1964.2,621.9,18.39,34.2,35.6,615.6,1,OIL_STAIN
11.75,10.17,2.91,410.5,1780.3,569.3,50.08,62.6,18.4,525.9,0,YARN_BREAKAGE
32.7,20.47,8.17,387.9,2075.3,586.3,31.78,39.7,33.7,634.5,1,OIL_STAIN
19.94,17.36,3.14,469.8,2396.9,768.5,42.31,55.7,29.5,707.8,2,JACQUARD_PATTERN_SHIFT
18.21,15.96,8.72,468.4,2096.1,565.6,31.9,43.5,38.0,511.2,1,OIL_STAIN
14.65,7.3,5.84,335.4,2231.6,644.7,50.64,51.1,24.1,498.8,0,YARN_BREAKAGE
25.39,13.1,3.18,381.9,2830.1,711.6,38.45,59.7,23.8,688.6,2,JACQUARD_PATTERN_SHIFT
21.24,20.01,5.26,378.2,2493.4,770.8,41.75,53.5,24.1,636.0,2,JACQUARD_PATTERN_SHIFT
26.53,11.98,6.93,329.4,2067.5,597.8,18.77,35.1,33.5,460.9,1,OIL_STAIN
23.85,19.12,3.28,377.2,2606.0,760.0,34.46,51.4,22.3,693.4,2,JACQUARD_PATTERN_SHIFT
25.1,10.91,4.06,281.2,1869.7,572.3,42.29,73.8,18.7,471.1,3,BORDER_SEWING_DEFECT
16.22,5.91,5.0,451.9,2363.2,636.5,47.76,54.6,24.7,484.0,0,YARN_BREAKAGE
25.77,19.78,6.17,523.3,2817.6,714.2,18.18,53.6,21.6,600.9,2,JACQUARD_PATTERN_SHIFT
18.97,12.19,5.19,379.2,2640.7,660.8,40.71,55.6,18.3,692.7,2,JACQUARD_PATTERN_SHIFT
15.41,5.89,5.58,520.2,2122.3,628.0,50.12,61.2,25.8,522.7,0,YARN_BREAKAGE
19.21,12.36,4.79,327.8,2785.9,743.1,18.94,61.4,26.6,646.3,2,JACQUARD_PATTERN_SHIFT
31.06,14.24,3.65,396.2,2627.1,765.5,28.38,71.4,23.4,619.5,2,JACQUARD_PATTERN_SHIFT
17.97,14.44,7.01,521.3,2779.6,742.6,29.23,55.0,26.0,629.5,2,JACQUARD_PATTERN_SHIFT
20.17,12.97,11.24,339.4,2060.2,641.5,26.35,45.6,34.2,552.9,1,OIL_STAIN
19.64,13.66,6.12,447.6,2592.4,670.7,22.57,54.4,22.0,630.6,2,JACQUARD_PATTERN_SHIFT
20.25,16.23,3.75,313.6,2022.3,609.8,40.62,53.0,24.6,477.4,3,BORDER_SEWING_DEFECT
11.35,7.13,2.52,414.3,2431.9,583.7,36.69,62.2,23.0,466.9,0,YARN_BREAKAGE
10.84,4.96,3.53,381.9,2043.8,584.1,38.73,47.2,22.8,536.7,0,YARN_BREAKAGE
26.96,11.06,5.01,382.8,2650.6,681.6,25.11,61.6,24.7,708.7,2,JACQUARD_PATTERN_SHIFT
17.81,12.46,5.48,272.9,1834.2,659.7,36.93,67.4,24.3,521.5,3,BORDER_SEWING_DEFECT
14.96,17.54,3.18,415.3,2803.8,711.5,29.04,56.6,27.6,654.0,2,JACQUARD_PATTERN_SHIFT
27.47,17.62,8.22,399.6,2361.5,647.8,8.66,40.2,32.6,502.9,1,OIL_STAIN
16.52,9.13,6.42,423.3,2361.1,672.7,50.02,54.1,21.8,515.3,0,YARN_BREAKAGE
25.36,22.93,4.33,411.9,2690.5,677.2,14.7,42.5,25.9,672.8,2,JACQUARD_PATTERN_SHIFT
12.96,8.82,4.48,500.4,1906.4,625.1,43.7,57.9,27.2,528.4,0,YARN_BREAKAGE
14.77,4.51,8.4,355.8,2260.4,583.4,38.96,60.5,21.9,555.7,0,YARN_BREAKAGE
29.75,16.11,8.86,404.6,2137.6,619.4,37.66,36.9,30.9,466.4,1,OIL_STAIN
21.82,12.62,4.81,296.6,1812.6,556.9,44.34,57.6,28.0,494.2,3,BORDER_SEWING_DEFECT
10.51,8.96,6.34,376.4,2153.9,584.8,52.76,50.3,23.1,503.2,0,YARN_BREAKAGE
14.83,7.09,4.91,458.3,1921.1,630.9,44.98,59.7,25.8,563.6,0,YARN_BREAKAGE
24.15,18.75,5.6,490.2,2745.1,779.6,29.2,54.3,23.1,608.0,2,JACQUARD_PATTERN_SHIFT
26.61,15.04,2.9,418.7,2834.7,756.0,19.6,62.6,34.8,655.3,2,JACQUARD_PATTERN_SHIFT
12.29,15.4,6.08,400.5,2658.1,709.4,30.05,57.7,28.3,652.3,2,JACQUARD_PATTERN_SHIFT
22.73,15.35,5.08,438.0,2502.4,756.5,30.17,66.3,20.7,673.5,2,JACQUARD_PATTERN_SHIFT
26.03,13.74,6.91,374.4,2294.2,528.8,20.49,43.9,39.3,515.1,1,OIL_STAIN
10.92,8.6,5.65,367.0,1950.2,629.8,49.04,59.3,25.6,565.9,0,YARN_BREAKAGE
14.84,5.9,7.23,541.2,2329.7,666.8,50.78,65.9,20.7,608.8,0,YARN_BREAKAGE
21.6,19.09,5.54,302.6,1764.4,675.2,39.49,58.2,22.0,531.5,3,BORDER_SEWING_DEFECT
12.72,5.28,4.6,491.2,2249.7,585.4,45.47,50.9,25.2,549.2,0,YARN_BREAKAGE
16.98,10.09,3.39,503.5,2143.2,635.9,45.54,47.0,26.7,518.4,0,YARN_BREAKAGE
26.2,13.51,5.48,431.5,2794.0,752.5,28.75,60.0,22.4,619.8,2,JACQUARD_PATTERN_SHIFT
17.48,10.13,6.13,489.6,1948.3,588.1,43.53,67.0,27.1,470.6,0,YARN_BREAKAGE
24.53,11.52,4.63,260.2,1754.9,592.0,42.95,53.0,25.4,566.1,3,BORDER_SEWING_DEFECT
26.76,13.45,10.55,425.7,2138.0,571.9,30.47,39.1,38.5,513.2,1,OIL_STAIN
15.61,7.56,6.03,477.0,2167.6,584.4,47.22,60.2,25.9,510.4,0,YARN_BREAKAGE
16.31,6.44,5.39,553.9,2303.0,652.9,43.8,54.6,31.6,481.0,0,YARN_BREAKAGE
19.2,22.62,9.03,463.1,2499.5,567.5,30.03,34.0,35.8,625.6,1,OIL_STAIN
28.68,19.63,6.77,308.8,1903.9,614.8,44.89,66.4,22.0,472.6,3,BORDER_SEWING_DEFECT
21.02,15.82,5.57,452.9,2802.6,725.3,22.55,58.7,28.0,690.2,2,JACQUARD_PATTERN_SHIFT
14.39,4.62,5.86,530.4,2304.5,652.3,38.88,65.7,23.8,545.9,0,YARN_BREAKAGE
31.29,15.16,9.24,389.4,1685.1,593.2,29.62,33.2,30.2,560.2,1,OIL_STAIN
26.02,16.59,5.76,329.1,1699.3,674.0,40.53,53.5,33.5,567.9,3,BORDER_SEWING_DEFECT
27.45,15.27,5.44,260.7,1865.1,560.3,37.15,49.0,20.3,561.2,3,BORDER_SEWING_DEFECT
28.53,18.88,8.02,578.3,2410.8,613.3,28.93,32.0,35.8,553.9,1,OIL_STAIN
23.24,14.1,3.87,308.3,1654.3,612.7,36.84,59.4,23.4,504.6,3,BORDER_SEWING_DEFECT
13.74,9.32,3.79,349.0,2357.8,594.3,56.33,59.3,24.5,494.6,0,YARN_BREAKAGE
28.95,12.52,5.03,323.3,1818.7,519.5,34.87,59.7,31.1,580.3,3,BORDER_SEWING_DEFECT
